,index,stop_id,trip_id,arrival_time,departure_time,stop_sequence,shape_dist_traveled,data_versao,stop_name,latitude,longitude,posicao
83,83,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-03-29,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
84,84,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-03-30,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
85,85,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-03-30,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
86,86,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-03-30,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
87,87,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-03-30,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
88,88,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-03-30,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
89,89,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-03-30,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
90,90,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-03-31,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
91,91,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-03-31,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
92,92,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-03-31,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
93,93,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-03-31,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
94,94,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-03-31,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
95,95,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-03-31,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
96,96,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-04-01,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
97,97,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-04-01,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
98,98,4115BL0001U2,B0053AAFAAIDU01,00:20:05,00:20:05,3,9641.0,2022-04-01,Morro do Outeiro,-22.97144,-43.4014,POINT (-43.4014 -22.97144)
99,99,4128BC0004U2,B0053AAFAAIDU01,00:23:59,00:23:59,4,11516.0,2022-04-01,Rio 2,-22.97327,-43.38322,POINT (-43.38322 -22.97327)
100,100,4128BC0003U2,B0053AAFAAIDU01,00:28:27,00:28:27,5,13662.0,2022-04-01,Via Parque,-22.98396,-43.365759999999995,POINT (-43.36575999999999 -22.98396)
101,101,4128BO0226P2,B0053AAFAAIDU01,00:32:28,00:32:28,6,15586.0,2022-04-01,Terminal Alvorada :: Plataforma B (Desembarque),-23.001296303606267,-43.367123534465726,POINT (-43.36712353446573 -23.00129630360627)
102,102,5135BL0046P1,B0053AAFAAIDU01,00:00:00,00:00:00,1,0.0,2022-04-02,Terminal Sulacap :: Plataforma BRT,-22.884539999999998,-43.39993,POINT (-43.39993 -22.88454)
103,103,5137BL0001U2,B0053AAFAAIDU01,00:00:35,00:00:35,2,285.0,2022-04-02,Marechal Fontenelle,-22.88695,-43.400929999999995,POINT (-43.40093 -22.88695)
