longitude,latitude,vei_nro_gestor,direcao,velocidade,inicio_viagem,linha,nomeLinha,nomeItinerario,comunicacao
-43.387423,-22.971825,30504,6,21,2022-08-04 10:12:39,46,PENHA X ALVORADA (EXPRESSO),ITI VOLTA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 10:23:19
-43.366018,-23.001493,12702,0,0,2022-08-04 09:21:34,46,PENHA X ALVORADA (EXPRESSO),ITI IDA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 10:23:18
-43.397632,-22.967572,13413,1,0,2022-08-04 09:25:44,53A,TERMINAL SULACAP X ALVORADA (EXPRESSO),ITI IDA - 53A TERMINAL SULACAP X ALVORADA (EXPRESSO),2022-08-04 10:23:27
-43.440453,-23.008625,13424,1,7,2022-08-04 09:44:18,51,VILA MILITAR X TERMINAL RECREIO (PARADOR),ITI IDA - 51 VILA MILITAR X TERMINAL RECREIO (PARADOR),2022-08-04 10:23:18
-43.239518,-22.839818,12716,3,0,2022-08-04 09:01:41,42A,GALEAO X MADUREIRA (PARADOR),ITI VOLTA - 42A GALEAO X MADUREIRA (PARADOR),2022-08-04 10:23:29
-43.365488,-23.001027,12729,3,0,2022-08-04 09:08:23,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI IDA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 10:23:18
-43.36776,-23.00073,13425,3,0,2022-08-04 10:04:24,46,PENHA X ALVORADA (EXPRESSO),ITI IDA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 10:23:23
-43.31382,-23.006622,13401,6,0,2022-08-04 09:53:00,53B,TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),ITI VOLTA - 53B TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),2022-08-04 10:23:08
-43.36754,-23.000585,47008,1,0,2022-08-04 10:03:04,46,PENHA X ALVORADA (EXPRESSO),ITI VOLTA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 10:23:23
-43.377562,-22.97333,13428,2,48,2022-08-04 08:16:44,53B,TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),ITI VOLTA - 53B TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),2022-08-04 10:23:14
-43.630365,-22.916238,86814,1,49,2022-08-04 09:28:06,12,PINGO DAGUA X ALVORADA (EXPRESSO),Iti Default,2022-08-04 10:23:22
-43.679712,-22.922463,30529,3,0,2022-08-04 09:21:15,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI VOLTA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 10:23:21
-43.312192,-22.852405,13427,1,33,2022-08-04 08:55:52,46,PENHA X ALVORADA (EXPRESSO),ITI VOLTA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 10:23:32
-43.370403,-22.921362,12731,4,0,2022-08-04 09:39:48,46,PENHA X ALVORADA (EXPRESSO),ITI IDA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 10:23:12
-43.313257,-22.853037,12725,4,25,2022-08-04 10:04:20,46,PENHA X ALVORADA (EXPRESSO),ITI VOLTA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 10:23:30
-43.337978,-23.00032,86809,6,45,2022-08-04 09:21:58,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI VOLTA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 10:23:22
-43.355683,-22.902595,12711,0,30,2022-08-04 09:41:25,9999,LINHA TREINAMENTO BRT,Iti Default,2022-08-04 10:23:19
-43.38528,-22.853523,47011,5,11,2022-08-04 10:19:51,51,VILA MILITAR X TERMINAL RECREIO (PARADOR),ITI VOLTA - 51 VILA MILITAR X TERMINAL RECREIO (PARADOR),2022-08-04 10:23:23
-43.612618,-22.974613,86878,3,60,2022-08-04 09:30:14,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI IDA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 10:23:58
-43.3656,-23.00057,47017,0,0,2022-08-04 08:14:11,40A,ALVORADA X MADUREIRA (EXPRESSO),ITI VOLTA - 40A ALVORADA X MADUREIRA (EXPRESSO),2022-08-04 10:23:59
-43.373432,-22.929088,90003,7,0,2022-08-04 09:56:46,46,PENHA X ALVORADA (EXPRESSO),ITI VOLTA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 10:23:55
-43.596955,-22.993562,30519,4,0,2022-08-04 07:22:15,25A,MATO ALTO X ALVORADA (PARADOR),ITI VOLTA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 10:23:56
-43.606998,-22.985343,30523,7,60,2022-08-04 09:41:47,12,PINGO DAGUA X ALVORADA (EXPRESSO),ITI VOLTA - 12 PINGO D`AGUA X ALVORADA (EXPRESSO),2022-08-04 10:23:55
-43.626548,-22.915638,86814,2,52,2022-08-04 09:28:06,12,PINGO DAGUA X ALVORADA (EXPRESSO),Iti Default,2022-08-04 10:23:53
-43.391837,-22.960485,30525,3,50,2022-08-04 09:48:10,53B,TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),ITI IDA - 35B TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),2022-08-04 10:23:54
-43.39749,-22.900472,47002,3,47,2022-08-04 10:19:11,53B,TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),ITI IDA - 35B TERMINAL SULACAP X JARDIM OCEANICO (PARADOR),2022-08-04 10:23:56
-43.274378,-22.841938,12715,2,46,2022-08-04 09:58:37,42A,GALEAO X MADUREIRA (PARADOR),ITI VOLTA - 42A GALEAO X MADUREIRA (PARADOR),2022-08-04 10:23:41
-43.375848,-22.954007,47022,1,20,2022-08-04 09:52:12,41,MADUREIRA X TERMINAL RECREIO (EXPRESSO),ITI IDA - 41 MADUREIRA X TERMINAL RECREIO (EXPRESSO),2022-08-04 10:24:01
-43.36501,-23.001348,30542,2,35,2022-08-04 09:47:34,53A,TERMINAL SULACAP X ALVORADA (EXPRESSO),ITI VOLTA - 53A TERMINAL SULACAP X ALVORADA (EXPRESSO),2022-08-04 10:23:46
-43.446762,-23.009432,50309,1,59,2022-08-04 09:25:19,13,MATO ALTO X ALVORADA (EXPRESSO),ITI IDA - 13 MATO ALTO X ALVORADA (EXPRESSO),2022-08-04 10:23:53
-43.372527,-22.94374,90005,3,59,2022-08-04 10:01:24,40A,ALVORADA X MADUREIRA (EXPRESSO),ITI VOLTA - 40A ALVORADA X MADUREIRA (EXPRESSO),2022-08-04 10:23:51
-43.36537,-23.00061,12739,6,0,2022-08-04 08:52:19,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI IDA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 10:23:44
-43.336307,-22.87854,30532,7,0,2022-08-04 09:20:49,40A,ALVORADA X MADUREIRA (EXPRESSO),ITI IDA - 40A ALVORADA X MADUREIRA (EXPRESSO),2022-08-04 10:24:00
-43.396915,-22.966612,13413,0,0,2022-08-04 09:25:44,53A,TERMINAL SULACAP X ALVORADA (EXPRESSO),ITI IDA - 53A TERMINAL SULACAP X ALVORADA (EXPRESSO),2022-08-04 10:23:58
-43.410912,-23.000088,47029,1,43,2022-08-04 09:43:05,25A,MATO ALTO X ALVORADA (PARADOR),ITI IDA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 10:23:54
-43.405397,-22.976605,30508,7,0,2022-08-04 09:13:51,9999,LINHA TREINAMENTO BRT,Iti Default,2022-08-04 10:23:54
-43.342307,-23.000157,86809,6,35,2022-08-04 09:21:58,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI VOLTA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 10:23:53
-43.371182,-22.921648,12731,5,17,2022-08-04 09:39:48,46,PENHA X ALVORADA (EXPRESSO),ITI IDA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 10:23:42
-43.366148,-23.001723,12702,4,0,2022-08-04 09:21:34,46,PENHA X ALVORADA (EXPRESSO),ITI IDA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 10:23:48
-43.368758,-22.99963,30531,4,40,2022-08-04 09:03:44,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI IDA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 10:23:42
-43.407183,-22.999928,90001,5,31,2022-08-04 05:58:56,25A,MATO ALTO X ALVORADA (PARADOR),ITI IDA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 10:24:00
-43.400792,-23.000077,47014,6,58,2022-08-04 10:03:31,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI VOLTA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 10:23:50
-43.312192,-22.852405,13427,1,43,2022-08-04 08:55:52,46,PENHA X ALVORADA (EXPRESSO),ITI VOLTA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 10:23:36
-43.239518,-22.839818,12716,3,0,2022-08-04 09:01:41,42A,GALEAO X MADUREIRA (PARADOR),ITI VOLTA - 42A GALEAO X MADUREIRA (PARADOR),2022-08-04 10:23:59
-43.329143,-22.857073,44705,0,0,2022-08-04 09:24:43,40A,ALVORADA X MADUREIRA (EXPRESSO),Iti Default,2022-08-04 10:24:03
-43.365488,-23.001027,12729,3,0,2022-08-04 09:08:23,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI IDA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 10:23:48
-43.374622,-22.952052,12706,4,29,2022-08-04 08:12:22,46,PENHA X ALVORADA (EXPRESSO),ITI VOLTA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 10:23:54
-43.380038,-22.973300000000002,13421,1,55,2022-08-04 08:22:27,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI VOLTA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 10:23:43
-43.35347,-22.899143,30536,4,47,2022-08-04 09:54:40,41,MADUREIRA X TERMINAL RECREIO (EXPRESSO),ITI IDA - 41 MADUREIRA X TERMINAL RECREIO (EXPRESSO),2022-08-04 10:23:49
-43.364845,-23.001107,12733,5,20,2022-08-04 09:18:42,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI IDA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 10:24:04
-43.336455,-22.877963,12703,3,0,2022-08-04 10:23:09,42A,GALEAO X MADUREIRA (PARADOR),ITI IDA - 42A GALEAO X MADUREIRA (PARADOR),2022-08-04 10:23:53
-43.683928,-22.916843,12721,2,0,2022-08-04 09:59:49,10,SANTA CRUZ X ALVORADA (EXPRESSO),ITI VOLTA - 10 SANTA CRUZ X ALVORADA (EXPRESSO),2022-08-04 10:23:59
-43.387082,-22.85422,47011,4,30,2022-08-04 10:19:51,51,VILA MILITAR X TERMINAL RECREIO (PARADOR),ITI VOLTA - 51 VILA MILITAR X TERMINAL RECREIO (PARADOR),2022-08-04 10:23:53
-43.416212,-23.000695,47006,1,56,2022-08-04 09:47:48,12,PINGO DAGUA X ALVORADA (EXPRESSO),ITI VOLTA - 12 PINGO D`AGUA X ALVORADA (EXPRESSO),2022-08-04 10:24:05
-43.301348,-22.844682,12712,4,0,2022-08-04 09:46:26,42A,GALEAO X MADUREIRA (PARADOR),ITI IDA - 42A GALEAO X MADUREIRA (PARADOR),2022-08-04 10:23:53
-43.377263,-23.00036,47010,2,0,2022-08-04 06:40:29,25A,MATO ALTO X ALVORADA (PARADOR),ITI IDA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 10:23:49
-43.489057,-23.02021,86863,1,58,2022-08-04 09:46:28,12,PINGO DAGUA X ALVORADA (EXPRESSO),ITI IDA - 12 PINGO D`AGUA X ALVORADA (EXPRESSO),2022-08-04 10:24:02
-43.36162,-22.915825,30524,4,26,2022-08-04 06:44:57,35A,MADUREIRA X JARDIM OCEANICO (PARADOR),ITI IDA - 35A MADUREIRA X JARDIM OCEANICO (PARADOR),2022-08-04 10:24:01
-43.367783,-23.000685,13425,3,0,2022-08-04 10:04:24,46,PENHA X ALVORADA (EXPRESSO),ITI IDA - 46 PENHA X ALVORADA (EXPRESSO),2022-08-04 10:23:54
-43.395602,-22.935178,30509,7,56,2022-08-04 09:52:40,51,VILA MILITAR X TERMINAL RECREIO (PARADOR),ITI VOLTA - 51 VILA MILITAR X TERMINAL RECREIO (PARADOR),2022-08-04 10:23:30
-43.377327,-23.000128,12730,0,15,2022-08-04 09:35:35,25A,MATO ALTO X ALVORADA (PARADOR),ITI VOLTA - 25A MATO ALTO X ALVORADA (PARADOR),2022-08-04 10:23:46
