stop_id,stop_name,stop_desc,stop_lat,stop_lon,location_type,GrupoLatitude,GrupoLongitude,idModalSmtr,IDCorredor,IDTipoParada,IDTipoSentido,IDPropriedadeParada,Seletivado,BRS,IDTipoSinalizacao,IDConservacaoSinalizacao,IDTipoAbrigo,ConservacaoAbrigo,IDTipoAssento,IDTipoBaia,QualidadePavimento,IDTipoCalcada,IDLixeiras,IDRampa,braile,piso_tatil,elevador,n_vagas,n_cabines,AP,RA,Bairro,Observacoes,Foto,dataAtualizacao,endereco
100318,Avenida Brasil próximo ao 22136-22290,,-22.84125,-43.37149,0
100319,Avenida Brasil próximo ao 22292-22378,,-22.84255,-43.3737,0
100320,Avenida Brasil próximo ao 22470,,-22.84396,-43.37598,0
100321,Avenida Brasil próximo ao 22474,,-22.84443,-43.37675,0
100322,Avenida Brasil próximo ao 2024-22484,,-22.84576,-43.37889,0
100323,Avenida Brasil próximo ao 23618-23662,,-22.84788,-43.38225,0
100326,Estrada do Campinho próximo ao 6491,,-22.8844,-43.62285,0
100327,Estrada do Campinho próximo ao 6063,,-22.88548,-43.61887,0
100328,Estrada do Campinho próximo ao 5411-5449,,-22.88607,-43.61333,0
100329,Estrada do Campinho próximo ao 5045,,-22.88545,-43.60997,0
100330,Estrada do Campinho próximo ao 4548,,-22.88619,-43.60522,0
100331,Estrada do Encanamento próximo ao 1345,,-22.88736,-43.60541,0
100332,Estrada do Encanamento próximo ao 967-999,,-22.88983,-43.60739,0
100334,Estrada do Encanamento próximo ao 315-329,,-22.89454,-43.61114,0
100335,Estrada do Encanamento próximo ao 131,,-22.89622,-43.61248,0
100337,Estrada de Paciência próximo ao 85-101,,-22.90063,-43.61252,0
100339,Estrada de Paciência próximo ao 4156-4220,,-22.90505,-43.6174,0
100340,Estrada de Paciência próximo ao 4470-4486,,-22.90611,-43.61957,0
100341,Estrada de Paciência próximo ao 4732-4886,,-22.90798,-43.6216,0
100345,Estrada de Paciência próximo ao 6377-6395,,-22.91401,-43.6296,0
100346,Avenida Cesário de Melo próximo ao 11294,,-22.9186,-43.63993,0
100347,Avenida Cesário de Melo próximo ao 11588-11692,,-22.92033,-43.64367,0
100348,Avenida Cesário de Melo próximo ao 12120,,-22.92303,-43.64822,0
100349,Avenida Antares próximo ao 182,,-22.92337,-43.64923,0
100350,Avenida Antares próximo ao 202-214,,-22.9231,-43.6516,0
100351,Avenida Antares próximo ao 846-890,,-22.9225,-43.65681,0
100353,Avenida Antares próximo ao 1496-2010,,-22.92176,-43.663,0
100354,Avenida Antares próximo ao 2216-2290,,-22.92174,-43.66917,0
100355,Avenida Antares próximo ao 2392-2438,,-22.92234,-43.67178,0
100356,Rua Doutor Continentino próximo ao 756-792,,-22.92304,-43.67822,0
100357,Estrada dos Bandeirantes próximo ao 8283-8311,,-22.97495,-43.41471,0
100358,Estrada dos Bandeirantes próximo ao 8315-8321,,-22.97229,-43.41391,0
100359,Estrada dos Bandeirantes próximo ao 7931,,-22.96904,-43.41349,0
100360,Estrada dos Bandeirantes próximo ao 7751,,-22.96662,-43.41198,0
100361,Estrada dos Bandeirantes próximo ao 7256-7258,,-22.96565,-43.4092,0
100362,Estrada dos Bandeirantes próximo ao 7052,,-22.96493,-43.40678,0
100363,Estrada dos Bandeirantes próximo ao 6585-6615,,-22.9635,-43.40364,0
100364,Estrada dos Bandeirantes próximo ao 6533,,-22.96327,-43.40271,0
100365,Estrada dos Bandeirantes próximo ao 6313-6335,,-22.9629,-43.40115,0
100366,Estrada dos Bandeirantes próximo ao 5639-5801,,-22.96211,-43.39785,0
100367,Estrada dos Bandeirantes próximo ao 5555,,-22.96151,-43.39539,0
100368,Estrada dos Bandeirantes próximo ao 5453-5541,,-22.96105,-43.39347,0
100369,Estrada dos Bandeirantes próximo ao 5407-5451,,-22.96073,-43.39257,0
100370,Estrada dos Bandeirantes próximo ao 5221-5247,,-22.96043,-43.39016,0
100371,Estrada dos Bandeirantes próximo ao 4731-4879,,-22.95979,-43.38755,0
100372,Estrada dos Bandeirantes próximo ao 4649-4665,,-22.95881,-43.38333,0
100373,Estrada dos Bandeirantes próximo ao 4019,,-22.95727,-43.37976,0
100374,Estrada dos Bandeirantes próximo ao 3917-3961,,-22.95563,-43.3776,0
